2026;03;2603;10943780;11019262;955875;443.05;425.80;425.80
2026;03;2603;10943780;11019262;955885;3023.01;2905.32;2905.32
2026;03;2603;10943780;11019262;955875;2379.82;2287.17;2287.17
2026;03;2603;10943780;10721134;561804;147.00;141.28;141.28
2026;03;2603;10943780;10721134;561804;286.66;275.50;275.50
2026;03;2603;10943780;10841817;942167;150.50;144.64;144.64
2026;03;2603;10943780;10841817;942167;191.34;183.89;183.89
2026;03;2603;10943780;43261;981626;25.83;24.82;24.82
2026;03;2603;10943780;28091;955837;3822.50;3673.68;3673.68
2026;03;2603;10943780;28091;955838;1666.54;1601.66;1601.66
2026;03;2603;10943780;28091;955836;5839.13;5611.80;5611.80
2026;03;2603;10943780;28091;955839;2666.69;2562.87;2562.87
2026;03;2603;10943780;28091;955840;3000.44;2883.63;2883.63
2026;03;2603;10943780;10849213;878328;643.14;618.10;618.10
2026;03;2603;10943780;10849213;878330;597.33;574.08;574.08
2026;03;2603;10943780;10849213;878323;1540.04;1480.08;1480.08
2026;03;2603;10943780;10849213;878323;3908.42;3756.26;3756.26
2026;03;2603;10943780;10849213;878321;1423.37;1367.95;1367.95
2026;03;2603;10943780;10849213;878321;4054.26;3896.42;3896.42
2026;03;2603;10943780;28091;954379;5355.12;5146.64;5146.64
2026;03;2603;10943780;28091;949059;1543.54;1483.44;1483.44
2026;03;2603;10943780;28091;954377;2004.23;1926.21;1926.21
2026;03;2603;10943780;28091;954376;2376.73;2284.20;2284.20
2026;03;2603;10943780;28091;954378;1996.36;1918.64;1918.64
2026;03;2603;10943780;11019262;1009550;2249.97;2162.37;2162.37
2026;03;2603;10943780;11019262;891704;573.31;550.99;550.99
2026;03;2603;10943780;11019262;891704;992.27;953.64;953.64
2026;03;2603;10943780;11019262;891703;1016.48;976.91;976.91
2026;03;2603;10943780;11019262;891703;2325.95;2235.40;2235.40
2026;03;2603;10943780;11019262;615598;6450.47;6199.35;6199.35
2026;03;2603;10943780;11019262;483546;2689.23;2584.53;2584.53
2026;03;2603;10943780;11019262;483546;4375.10;4204.77;4204.77
2026;03;2603;10943780;11019262;694489;2798.31;2689.37;2689.37
2026;03;2603;10943780;11019262;694489;3257.53;3130.70;3130.70
2026;03;2603;10943780;11019262;790995;773.52;743.40;743.40
2026;03;2603;10943780;11019262;790995;1303.08;1252.35;1252.35
2026;03;2603;10943780;11019262;859133;1136.07;1091.84;1091.84
2026;03;2603;10943780;11019262;483550;4870.95;4681.31;4681.31
2026;03;2603;10943780;11019262;483550;7933.52;7624.65;7624.65
2026;03;2603;10943780;11019262;483549;5352.67;5144.29;5144.29
2026;03;2603;10943780;11019262;483549;8459.52;8130.18;8130.18
2026;03;2603;10943780;11019262;816997;777.31;747.05;747.05
2026;03;2603;10943780;11019262;483548;2019.26;1940.64;1940.64
2026;03;2603;10943780;11019262;483548;10158.99;9763.48;9763.48
2026;03;2603;10943780;28091;926217;1592.54;1530.54;1530.54
2026;03;2603;10943780;28091;926218;2548.06;2448.86;2448.86
2026;03;2603;10943780;10902814;905387;118.13;113.53;113.53
2026;03;2603;10943780;10902814;905387;150.94;145.06;145.06
2026;03;2603;10943780;10902814;905388;9.04;8.69;8.69
2026;03;2603;10943780;10902814;905388;27.13;26.07;26.07
2026;03;2603;10943780;28091;624723;950.69;913.68;913.68
2026;03;2603;10943780;28091;761260;4819.61;4631.98;4631.98
2026;03;2603;10943780;28091;689417;735.02;706.40;706.40
2026;03;2603;10943780;28091;624725;6615.15;6357.61;6357.61
2026;03;2603;10943780;28091;689419;3057.67;2938.63;2938.63
2026;03;2603;10943780;10875500;922026;1726.56;1659.34;1659.34
2026;03;2603;10943780;10733295;922026;859.72;826.25;826.25
2026;03;2603;10943780;10875500;922028;2245.23;2157.82;2157.82
2026;03;2603;10943780;10733295;922028;5257.82;5053.13;5053.13
2026;03;2603;10943780;10875500;922027;7218.85;6937.81;6937.81
2026;03;2603;10943780;10733295;922027;2444.18;2349.02;2349.02
2026;03;2603;10943780;10875500;922029;714.02;686.22;686.22
2026;03;2603;10943780;10733295;922029;1256.67;1207.74;1207.74
2026;03;2603;10943780;10875500;922025;574.01;551.67;551.67
2026;03;2603;10943780;10733295;922025;3350.80;3220.35;3220.35
2026;03;2603;10943780;10733295;1008208;8532.50;8200.31;8200.31
2026;03;2603;10943780;10937739;1003646;86.61;83.24;83.24
2026;03;2603;10943780;10937739;1003648;127.89;122.91;122.91
2026;03;2603;10943780;10937739;1003645;170.02;163.40;163.40
2026;03;2603;10943780;10937739;1003647;68.93;66.25;66.25
