2026;05;2605;10794756;3784;705230;Мясо;80.52
2026;05;2605;10794756;4352;18209;Мясо;80.52
2026;05;2605;10794756;682;948426;Мясо;80.80
2026;05;2605;10794756;1672;705230;Мясо;80.80
2026;05;2605;10794756;2474;705230;Мясо;80.80
2026;05;2605;10794756;4164;930634;Мясо;80.80
2026;05;2605;10794756;4356;32648;Мясо;80.80
2026;05;2605;10794756;2680;32685;Мясо;81.07
2026;05;2605;10794756;2932;755031;Мясо;81.07
2026;05;2605;10794756;2378;784623;Мясо;81.35
2026;05;2605;10794756;3270;707286;Мясо;81.63
2026;05;2605;10794756;3033;784622;Мясо;81.76
2026;05;2605;10794756;3324;784622;Мясо;81.90
2026;05;2605;10794756;3034;32643;Мясо;82.01
2026;05;2605;10794756;1317;705230;Мясо;82.18
2026;05;2605;10794756;1695;49251;Мясо;82.18
2026;05;2605;10794756;1894;32695;Мясо;82.18
2026;05;2605;10794756;2922;784602;Мясо;82.18
2026;05;2605;10794756;3881;705231;Мясо;82.18
2026;05;2605;10794756;2378;32643;Мясо;82.25
2026;05;2605;10794756;1756;784612;Мясо;82.45
2026;05;2605;10794756;2331;705227;Мясо;82.45
2026;05;2605;10794756;4351;838475;Мясо;82.45
2026;05;2605;10794756;112;49251;Мясо;82.73
2026;05;2605;10794756;1749;784612;Мясо;82.73
2026;05;2605;10794756;493;784622;Мясо;83.00
2026;05;2605;10794756;2330;32643;Мясо;83.00
2026;05;2605;10794756;2791;755031;Мясо;83.00
2026;05;2605;10794756;1622;784622;Мясо;83.28
2026;05;2605;10794756;2614;784612;Мясо;83.28
2026;05;2605;10794756;2649;32643;Мясо;83.28
2026;05;2605;10794756;4291;784622;Мясо;83.28
2026;05;2605;10794756;113;930634;Мясо;83.56
2026;05;2605;10794756;600;18209;Мясо;83.56
2026;05;2605;10794756;1702;32643;Мясо;83.56
2026;05;2605;10794756;4165;784622;Мясо;83.56
2026;05;2605;10794756;4351;705231;Мясо;83.56
2026;05;2605;10794756;1665;930634;Мясо;83.83
2026;05;2605;10794756;2613;784622;Мясо;83.97
2026;05;2605;10794756;1887;784612;Мясо;84.11
2026;05;2605;10794756;1893;32695;Мясо;84.11
2026;05;2605;10794756;2512;18209;Мясо;84.11
2026;05;2605;10794756;3788;784622;Мясо;84.25
2026;05;2605;10794756;2649;784623;Мясо;84.38
2026;05;2605;10794756;3654;707286;Мясо;84.38
2026;05;2605;10794756;2378;705231;Мясо;84.66
2026;05;2605;10794756;491;838475;Мясо;84.94
2026;05;2605;10794756;2723;32643;Мясо;84.94
2026;05;2605;10794756;3104;32643;Мясо;84.94
2026;05;2605;10794756;3140;755031;Мясо;84.94
2026;05;2605;10794756;2717;32643;Мясо;85.21
2026;05;2605;10794756;4055;784622;Мясо;85.35
2026;05;2605;10794756;1868;705230;Мясо;85.49
2026;05;2605;10794756;2917;784612;Мясо;85.49
2026;05;2605;10794756;4351;705230;Мясо;85.49
2026;05;2605;10794756;1316;755031;Мясо;85.76
2026;05;2605;10794756;1846;784622;Мясо;85.76
2026;05;2605;10794756;2329;784612;Мясо;85.76
2026;05;2605;10794756;3789;784612;Мясо;85.76
2026;05;2605;10794756;4276;32643;Мясо;85.76
2026;05;2605;10794756;1860;755031;Мясо;86.04
2026;05;2605;10794756;3500;705230;Мясо;86.04
2026;05;2605;10794756;1634;32643;Мясо;86.31
2026;05;2605;10794756;3654;32643;Мясо;86.31
2026;05;2605;10794756;4070;32640;Мясо;86.55
2026;05;2605;10794756;1286;784612;Мясо;86.59
2026;05;2605;10794756;3104;705230;Мясо;86.59
2026;05;2605;10794756;3502;784622;Мясо;86.59
2026;05;2605;10794756;1620;18209;Мясо;86.87
2026;05;2605;10794756;1667;32695;Мясо;86.87
2026;05;2605;10794756;1850;707286;Мясо;86.87
2026;05;2605;10794756;3821;32643;Мясо;86.87
2026;05;2605;10794756;3196;32643;Мясо;87.14
2026;05;2605;10794756;3399;784622;Мясо;87.14
2026;05;2605;10794756;3804;32716;Мясо;87.14
2026;05;2605;10794756;310;18209;Мясо;87.42
2026;05;2605;10794756;1755;49251;Мясо;87.42
2026;05;2605;10794756;1868;32643;Мясо;87.42
2026;05;2605;10794756;3968;784612;Мясо;87.42
2026;05;2605;10794756;4151;784623;Мясо;87.42
2026;05;2605;10794756;1928;32643;Мясо;87.69
2026;05;2605;10794756;3033;784616;Мясо;87.69
2026;05;2605;10794756;3881;18209;Мясо;87.69
2026;05;2605;10794756;4294;705231;Мясо;87.69
2026;05;2605;10794756;1824;930634;Мясо;87.97
2026;05;2605;10794756;3086;49251;Мясо;87.97
2026;05;2605;10794756;3356;705230;Мясо;87.97
2026;05;2605;10794756;2954;49251;Мясо;88.24
2026;05;2605;10794756;3751;32695;Мясо;88.24
2026;05;2605;10794756;4312;838475;Мясо;88.24
2026;05;2605;10794756;3805;32695;Мясо;88.41
2026;05;2605;10794756;566;705226;Мясо;88.52
2026;05;2605;10794756;1894;838475;Мясо;88.52
2026;05;2605;10794756;260;784622;Мясо;88.66
2026;05;2605;10794756;686;784622;Мясо;88.80
2026;05;2605;10794756;2510;32643;Мясо;89.07
2026;05;2605;10794756;2954;930634;Мясо;89.07
2026;05;2605;10794756;3104;755031;Мясо;89.07
2026;05;2605;10794756;1702;784612;Мясо;89.35
2026;05;2605;10794756;2738;18209;Мясо;89.35
2026;05;2605;10794756;4294;784622;Мясо;89.35
2026;05;2605;10794756;4128;784622;Мясо;89.49
2026;05;2605;10794756;1850;755031;Мясо;89.62
2026;05;2605;10794756;1894;784602;Мясо;89.62
2026;05;2605;10794756;2922;32643;Мясо;89.62
2026;05;2605;10794756;3140;32643;Мясо;89.62
2026;05;2605;10794756;682;32632;Мясо;89.87
2026;05;2605;10794756;687;784622;Мясо;89.90
2026;05;2605;10794756;3881;784622;Мясо;90.04
2026;05;2605;10794756;2344;18209;Мясо;90.17
2026;05;2605;10794756;3104;705231;Мясо;90.17
2026;05;2605;10794756;3835;784622;Мясо;90.17
2026;05;2605;10794756;2954;784622;Мясо;90.31
2026;05;2605;10794756;1850;784623;Мясо;90.45
2026;05;2605;10794756;1974;565447;Мясо;90.45
2026;05;2605;10794756;686;705227;Мясо;90.73
2026;05;2605;10794756;2378;784622;Мясо;90.73
2026;05;2605;10794756;3901;565447;Мясо;90.73
2026;05;2605;10794756;3821;784622;Мясо;90.86
2026;05;2605;10794756;1321;806905;Мясо;91.00
2026;05;2605;10794756;2680;784622;Мясо;91.00
2026;05;2605;10794756;3140;705230;Мясо;91.00
2026;05;2605;10794756;3433;784622;Мясо;91.00
2026;05;2605;10794756;3755;32712;Мясо;91.00
2026;05;2605;10794756;4312;784602;Мясо;91.00
2026;05;2605;10794756;3140;565447;Мясо;91.28
2026;05;2605;10794756;2311;784626;Мясо;91.55
2026;05;2605;10794756;4151;18209;Мясо;91.55
2026;05;2605;10794756;2888;465001;Мясо;91.83
2026;05;2605;10794756;555;784622;Мясо;91.83
2026;05;2605;10794756;1328;705226;Мясо;91.83
2026;05;2605;10794756;1665;705227;Мясо;91.83
2026;05;2605;10794756;1853;784622;Мясо;91.83
2026;05;2605;10794756;2942;32683;Мясо;91.83
2026;05;2605;10794756;2968;18209;Мясо;91.83
